date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-21,92.63888888888889,4.097222222222222,19.039484953703706,38.14932291666666,18.2159375,37.13164351851852,18.656469907407406,39.34710069444444,17.70972222222222,37.345995370370375,17.001395873944123,46.61390620938921,-0.38150462962962933,94.30287615740741,16.60247685185185,31.230922067901233,19.076855709876543,41.51838734567902,15.876846064814812,39.2625925925926,0.17500000000000002,763.6781249999999,80.45833333333333,1.6180555555555556,52.166666666666664,-3.056597222222222,23.163015479399796,23.163015479399796
2016-01-22,45.69444444444444,0.6944444444444444,18.568101851851853,38.81891203703704,17.54238425925926,38.92604166666666,18.619942129629628,39.71402199074074,16.22509259259259,38.88415509259259,16.372939814814814,47.17570216049383,1.4284432870370367,95.20325810185186,16.237164351851852,33.65577039241622,18.11630401234568,43.61502314814814,15.785167824074072,40.77853587962963,1.5989583333333333,762.484375,86.04166666666667,4.517361111111111,41.704861111111114,-0.5840277777777778,26.49106184253469,26.49106184253469
2016-01-23,93.05555555555556,4.861111111111111,17.474103009259256,43.66695601851852,16.730960648148148,43.57693287037037,17.58278935185185,42.102158564814815,15.356111111111112,44.12460648148148,15.480709592267708,49.79092352988953,6.411440972222222,99.89618055555556,15.625497685185188,39.083333333333336,17.36295138888889,47.72571393762183,15.097216435185187,43.47358796296297,5.860416666666667,768.5020833333333,97.06944444444444,3.8333333333333335,30.385416666666668,5.422916666666667,24.992688927725087,24.992688927725087
2016-01-24,150.27777777777777,9.930555555555555,19.80964699074074,43.62611111111111,19.144542824074072,42.72663194444445,19.545028935185186,44.771898148148146,17.491047453703704,46.31651041666667,16.92103009259259,58.39623456790124,7.126348379629629,99.9,15.787084490740739,42.30199652777778,18.781381172839506,51.95828703703704,15.63640046296296,48.488061342592594,6.887847222222223,767.879861111111,94.71875,4.489583333333333,47.71875,6.090624999999999,24.853153586769217,24.853153586769217
2016-01-25,65.76388888888889,2.4305555555555554,20.547314814814815,43.26191550925926,19.656556712962963,43.142557870370375,20.383350694444445,44.48737847222222,18.230931712962963,45.85435763888889,18.13807098765432,50.81091435185185,8.828449074074076,93.66799768518518,17.38851851851852,41.73978703703703,18.686361882716053,47.97461419753086,16.746134259259257,49.18843749999999,9.531597222222222,763.9288194444445,80.01736111111111,3.9097222222222223,44.80902777777778,5.946180555555555,22.403582111211207,22.403582111211207
2016-01-26,71.31944444444444,3.611111111111111,20.257476851851848,45.32294560185185,19.545694444444443,44.59181134259259,20.489988425925926,44.39136574074074,19.45993055555555,45.87277777777778,17.621238425925927,53.57838734567901,9.671631944444444,93.01094328703704,17.690922067901237,42.834772376543214,18.24841435185185,49.06791666666667,17.118564814814814,48.360364583333336,9.551388888888887,761.9701388888889,85.55555555555556,6.1875,39.93402777777778,7.183333333333333,25.279543281309696,25.279543281309696
2016-01-27,45.625,0.625,19.88201388888889,45.71853587962963,19.174282407407407,45.26294560185185,19.929780092592594,44.72601851851852,18.878900462962964,46.94773148148148,17.571037808641975,56.21205853174603,10.208582175925926,91.19809606481482,17.921165123456788,45.631963734567904,17.730960648148148,50.27324845679012,17.119351851851853,48.87543402777778,10.219097222222222,756.6940972222222,85.61111111111111,9.347222222222221,41.489583333333336,7.846874999999999,23.000527628998196,23.000527628998196
2016-01-28,37.5,0.0,19.047974537037035,45.727528935185184,18.288217592592595,45.606122685185184,19.709768518518516,44.582893518518524,17.967824074074073,46.03638888888889,17.219502314814818,52.689165367121504,5.185873842592593,94.94577546296297,17.882635030864197,41.91493827160494,17.918283179012345,48.14758101851852,16.945254629629627,46.99865740740741,5.8694444444444445,763.1881944444444,85.53472222222223,3.0659722222222223,33.59375,3.5350694444444444,26.445084201825214,26.445084201825214
2016-01-29,48.05555555555556,0.6944444444444444,18.646221064814817,43.99132523148148,17.911493055555557,44.20035300925926,19.28748263888889,42.795017361111114,16.929259259259258,44.529160879629636,16.7281712962963,50.80884645061728,6.271157407407407,88.9663599537037,17.094382716049385,40.036197693307344,17.522611882716046,46.94085262345679,16.3240625,44.28057291666667,6.651736111111111,763.3131944444444,82.43055555555556,8.319444444444445,40.0,3.842013888888889,25.99043764033316,25.99043764033316
2016-01-30,130.48611111111111,2.986111111111111,20.200254629629633,45.10123842592593,19.646626157407407,43.65712962962962,20.35408564814815,45.22805266203704,17.94185763888889,45.54465277777778,17.592993827160495,58.04152391975309,6.650040509259259,95.85675925925926,16.84798996913581,41.875,19.290636574074075,51.72496527777778,16.366614583333334,47.37262731481482,6.920138888888889,754.5211805555556,87.33680555555556,8.13888888888889,35.93402777777778,4.923263888888889,21.81239345405225,21.81239345405225
2016-01-31,129.44444444444446,11.666666666666666,21.46033564814815,43.20975694444444,20.69348379629629,42.21618055555555,21.181215277777778,44.69398148148148,19.19042824074074,45.27469907407407,18.182283950617283,55.328695987654314,7.06681712962963,99.63789351851852,17.71711805555556,43.124918981481486,20.552457561728396,51.962110339506175,16.826493055555556,48.56590277777778,7.171527777777778,753.6013888888888,93.07986111111111,5.59375,36.00694444444444,6.113888888888889,25.860410025133106,25.860410025133106
2016-02-01,155.90277777777777,15.13888888888889,22.436099537037038,46.53653935185185,21.663038194444443,44.97744791666667,22.81521990740741,46.173738425925926,19.702204861111113,49.1076099537037,20.33074459876543,54.65225694444444,11.208315972222222,88.16545717592592,18.9554012345679,47.2433912037037,20.647789351851852,53.868854166666665,17.68075810185185,50.88354166666667,10.956597222222221,759.1711805555556,85.93402777777777,8.309027777777779,39.798611111111114,8.622569444444444,23.69082099992536,23.69082099992536
2016-02-02,77.91666666666667,14.930555555555555,22.026574074074073,46.97422453703703,21.32787615740741,45.27782986111111,22.547929606080647,45.78987343299062,20.839704861111112,47.61524884259259,19.965142746913582,60.55818672839506,8.199143518518516,98.83630787037038,18.70869212962963,44.002098765432095,20.58792052469136,52.475968364197534,18.185480324074074,49.99364583333333,8.3,757.8475694444445,91.45138888888889,5.864583333333333,44.760416666666664,6.959722222222222,26.221118257833748,26.221118257833748
2016-02-03,132.91666666666666,8.194444444444445,21.824814814814815,43.99843171296296,21.06066550925926,42.36681712962963,22.107663679877227,44.87557112544092,21.33625578703704,43.018119212962965,19.289814814814815,60.07902391975309,4.676336805555556,86.10492476851852,18.633217592592597,37.60635802469136,21.285480437545388,46.817708333333336,18.33435185185185,46.23645833333333,4.886805555555555,760.5180555555555,82.38541666666667,4.597222222222222,37.208333333333336,2.024652777777778,24.875545296365292,24.875545296365292
2016-02-04,100.34722222222223,9.444444444444445,21.73519675925926,44.246487268518514,21.033796296296295,42.489056712962956,22.18323211692084,43.78557756899056,20.48266782407407,43.767858796296295,18.92930555555556,60.67039351851852,5.698344907407407,93.69042824074073,18.391363101039634,39.5053797108512,21.290405092592593,48.282226080246915,18.324571759259257,46.99313657407407,5.700347222222223,763.6690972222221,91.50347222222223,4.416666666666667,36.99652777777778,4.399305555555555,26.29647485696801,26.29647485696801
2016-02-05,62.56944444444444,2.4305555555555554,21.95765625,45.523721064814815,21.341510416666665,44.085966435185185,22.079556327160493,44.77220100308642,20.213217592592592,47.39711805555555,18.753672839506173,60.64723379629629,9.409496527777778,94.90079861111111,18.487827932098767,43.286073302469134,20.648047839506166,52.31692129629629,18.54715277777778,49.0562037037037,8.972222222222221,762.2836805555555,93.52777777777777,4.552083333333333,36.795138888888886,7.9586805555555555,24.50779606159712,24.50779606159712
2016-02-06,83.19444444444444,2.1527777777777777,21.630399305555553,45.33920138888888,20.994184027777774,43.72461226851852,21.956793981481482,44.61609953703704,19.612916666666663,46.26623842592593,19.137056327160494,61.22967592592593,9.622569444444444,77.66429398148148,18.655165895061728,41.454591049382714,20.95360725308642,51.44014660493827,18.870439814814816,48.27445023148148,9.75173611111111,750.7197916666667,77.67013888888889,7.277777777777778,39.541666666666664,5.918402777777778,25.907575600690002,25.907575600690002
2016-02-07,79.375,5.486111111111111,21.682824074074077,44.16507523148148,20.998506944444443,42.68653935185185,21.74247106481481,43.986357060185185,19.166574074074074,43.20048032407407,19.13740740740741,61.11388503086419,8.33749421296296,70.5758622685185,18.946114969135802,38.101462191358024,21.72868827160494,48.74441358024691,19.122905092592593,46.16063657407407,8.263541666666667,744.5447916666667,73.97569444444444,8.152777777777779,37.489583333333336,3.746180555555556,23.353252680923713,23.353252680923713
2016-02-08,147.36111111111111,10.0,21.828101851851855,43.748182870370364,21.106440972222224,42.160185185185185,22.779861111111114,43.46350694444445,21.059270833333333,43.0340625,19.401172839506174,60.58482407407408,7.816255787037036,77.37922453703703,19.06972222222222,37.17903163580247,21.967939360929556,48.27443150871459,18.964548611111113,44.21390046296296,7.980208333333333,740.6666666666666,76.64236111111111,10.631944444444445,36.572916666666664,4.027083333333334,23.716083029285073,23.716083029285073
2016-02-09,125.76388888888889,3.263888888888889,22.09733796296296,43.59570601851852,21.382671957671956,41.490659722222226,22.699340277777775,42.546284722222225,19.965034722222224,42.299866898148146,19.923649691358026,48.1809837962963,5.023206018518518,86.10104166666666,19.230887345679015,38.32676311728395,22.294637345679014,47.50144675925926,19.00362268518519,44.47510416666667,4.990972222222222,737.6666666666666,89.22222222222223,6.246527777777778,37.770833333333336,3.273611111111111,24.786398597401178,24.786398597401178
2016-02-10,96.38888888888889,5.208333333333333,21.096493055555555,42.72794560185185,20.50216435185185,40.66689236111111,21.59303240740741,41.89857638888889,19.201273148148143,41.87114004629629,19.322106481481484,56.81263503086419,4.501880787037037,92.7990162037037,19.843283179012346,39.52918209876543,22.4451774691358,46.50611111111111,19.04576388888889,43.911967592592596,4.232638888888889,742.0909722222221,91.57291666666667,5.489583333333333,38.69097222222222,2.946875,24.232670391777194,24.232670391777194
2016-02-11,106.25,6.388888888888889,21.049403935185186,42.87388310185185,20.414930555555557,41.04965277777777,20.935133101851854,42.081487268518515,19.67513888888889,43.09702546296296,19.298757716049384,58.77564814814814,3.7053993055555554,92.01013888888889,19.99340663580247,39.602283950617284,22.626242283950617,46.89422453703703,18.737997685185185,43.122644675925926,3.5381944444444446,748.6722222222222,94.42361111111111,3.0416666666666665,47.423611111111114,2.6871527777777775,25.074041276335873,25.074041276335873
2016-02-12,117.84722222222223,3.9583333333333335,21.21269675925926,40.24155092592592,20.029230324074078,39.447494212962965,21.285752314814815,40.67756365740741,19.47193287037037,39.824195601851855,18.882060185185182,56.190914351851845,3.3442534722222224,88.3634837962963,19.87421836419753,35.73786882716049,22.82373774509804,43.703812891476026,18.664942129629633,41.86233796296296,3.213888888888889,743.4996527777778,84.14583333333333,3.5659722222222223,39.10069444444444,0.6375,25.695713888934634,25.695713888934634
2016-02-13,96.11111111111111,2.9166666666666665,20.97007523148148,39.58688657407407,19.26019675925926,40.244554398148146,21.098344907407405,39.82551851851852,19.25120949074074,39.559265046296304,18.666855709876543,56.69666820987654,3.142696759259259,88.20833333333333,19.046172839506173,34.92993827160493,22.123067129629632,43.43435570987654,18.284675925925924,40.352673611111115,2.301041666666667,735.4697916666667,92.48958333333333,3.2916666666666665,38.87847222222222,1.1777777777777778,26.862596644787118,26.862596644787118
2016-02-14,102.43055555555556,11.180555555555555,20.86092013888889,40.996684027777775,19.13976851851852,41.395873842592586,20.935555555555556,40.937482638888895,19.285868055555554,40.1019849537037,18.17782638888889,56.272067901234564,3.254357638888889,90.89013310185186,19.21794225146199,37.19653224496426,21.60554398148148,44.27067901234568,17.93684027777778,41.336215277777775,2.732291666666667,738.2805555555556,93.64583333333333,3.0104166666666665,41.170138888888886,1.7916666666666667,26.262662880940802,26.262662880940802
2016-02-15,117.70833333333333,11.458333333333334,20.412447916666668,39.834785879629635,18.900850694444443,39.58255787037037,20.690607638888892,39.277320601851855,19.23585648148148,38.17780092592592,18.098146219135803,53.9382494212963,2.8826099537037035,75.02222056878307,19.57827739197531,33.16816550925926,21.47430362654321,40.13627121913581,17.952320601851856,41.490896990740744,2.7444444444444445,758.2850694444444,79.45833333333333,5.15625,40.25347222222222,-0.6638888888888889,24.16827521899702,24.16827521899702
2016-02-16,93.19444444444444,5.833333333333333,20.989976851851853,36.95087384259259,18.996869212962963,37.70232060185185,21.07189236111111,37.64568865740741,19.951221064814817,35.77990740740741,18.872430555555553,46.34208333333333,-0.8578060365560366,72.32754802489177,19.673987268518516,28.996388888888887,21.516828703703705,37.42532986111111,18.0730787037037,39.58593171296296,0.08749999999999998,770.5465277777778,80.26388888888889,1.6493055555555556,39.857638888888886,-3.2354166666666666,25.514159621201948,25.514159621201948
2016-02-17,66.80555555555556,1.4583333333333333,20.683761574074072,34.85375578703704,18.83278935185185,35.416863425925925,20.247565806878306,36.76927488425926,19.21689814814815,34.420196759259255,18.31477595899471,49.04674594907407,-1.1799956321649028,75.7808529265873,19.13685185185185,27.79980324074074,21.34776388888889,37.42525983796296,18.033078703703705,38.356738425925926,-0.4972222222222222,760.7975694444444,83.36805555555556,1.7847222222222223,42.13194444444444,-3.073611111111111,25.88226357919565,25.88226357919565
2016-02-18,83.75,5.833333333333333,20.25707175925926,35.64823495370371,18.561961805555555,36.36271412037037,19.883565972222225,36.87454985119047,18.74603587962963,35.215393518518525,17.752125578703705,42.76748776455027,1.9415753417107584,71.66291746582891,17.911527777777778,29.16004050925926,20.45048445767195,38.081423859126986,17.688016534391537,37.432592179232806,1.1670138888888888,755.7802083333332,84.19791666666667,3.3402777777777777,41.072916666666664,-1.2954861111111111,27.258825463246062,27.258825463246062
2016-02-19,119.09722222222223,1.3888888888888888,20.34238425925926,37.12166666666666,18.688778935185184,37.42177662037037,20.988002232142858,37.46697908399471,18.495416666666667,36.00102430555555,17.211682539682542,44.576682374338624,3.0230555555555556,77.1061863425926,18.05743634259259,30.78236111111111,19.970666666666666,39.52017600859788,17.648425099206353,39.680667328042325,3.1631944444444446,759.58125,85.36458333333333,3.513888888888889,32.25347222222222,0.7375,27.147020320828435,27.147020320828435
2016-02-20,100.76388888888889,3.6805555555555554,20.881539351851856,40.56686342592592,19.556956018518516,40.814293981481484,21.38179861111111,39.61680009920635,18.48214699074074,42.56738425925926,17.607091021825394,51.481769841269845,8.427615740740741,89.53829282407408,17.831180555555555,37.795636574074074,20.402621527777775,47.128506944444446,17.71577546296296,43.00163194444444,8.41875,754.5739583333333,91.21180555555556,8.159722222222221,44.697916666666664,7.043749999999999,26.499738696050674,26.499738696050674
2016-02-21,88.61111111111111,12.36111111111111,21.407581018518517,44.91956018518518,20.33568287037037,44.77017361111112,21.73186078042328,42.92656010251323,21.217986111111113,44.83354166666667,18.4584908234127,59.18942791005291,11.005322833994708,88.12145601851851,18.220439814814814,43.326331018518516,21.441006944444446,52.11951967592593,18.26648148148148,46.62626157407407,10.849652777777777,755.6135416666666,89.77083333333333,9.04861111111111,42.135416666666664,9.207291666666666,24.41483127921755,24.41483127921755
2016-02-22,93.40277777777777,7.777777777777778,21.35351851851852,44.746504629629634,20.00796875,45.147540509259265,21.846811342592595,43.09407407407407,20.858333333333334,44.048281249999995,18.70159689153439,56.85077794312169,8.953418981481482,83.62536607142857,18.686886574074073,42.498206018518516,21.284641203703707,49.842644675925925,18.63310615079365,46.53871762014991,8.370833333333334,752.2767361111111,91.17361111111111,6.1875,42.517361111111114,6.9586805555555555,25.451066403588307,25.451066403588307
2016-02-23,88.68055555555556,7.152777777777778,21.115439814814817,42.746096064814814,19.48241898148148,43.32907407407407,21.33609953703704,41.47460648148148,21.249421296296298,40.22768518518518,18.930470734126985,54.81498809523809,4.1598553240740745,87.10489583333332,19.097037037037037,38.86479166666666,20.877372685185183,45.11776041666667,18.470034226190478,42.73096478174603,4.321180555555555,756.3788194444445,89.11111111111111,2.4409722222222223,35.302083333333336,2.6041666666666665,26.21418474445818,26.21418474445818
2016-02-24,77.98611111111111,4.652777777777778,20.870798611111113,38.81130787037037,19.21502314814815,39.411197916666666,20.852667824074075,39.22594328703704,20.21954861111111,37.44708912037037,18.52803968253968,54.89083771494709,1.484622685185185,83.88141087962963,19.367925429894182,34.9447208994709,21.00892939814815,41.91501736111112,18.212960317460315,40.57387202380952,2.0218749999999996,758.3166666666666,83.40972222222223,1.4166666666666667,38.541666666666664,-0.8017361111111111,26.016075293915087,26.016075293915087
2016-02-25,125.06944444444444,11.73611111111111,20.94908564814815,38.855,19.357540509259255,39.039710648148144,21.443952546296295,38.65776041666666,21.38608796296296,36.18048032407407,18.302478091931217,50.50529026124339,2.38958912037037,78.23733796296295,19.3483814484127,33.43459499007937,21.214010416666667,39.51996527777778,18.09598048941799,38.569737433862436,2.398611111111111,756.4909722222222,82.30555555555556,1.9409722222222223,41.822916666666664,-0.5347222222222222,26.77290079647921,26.77290079647921
2016-02-26,94.09722222222223,1.8055555555555556,20.653304398148144,38.15607060185185,19.05658564814815,38.449826388888894,20.997488425925926,37.370677083333334,20.147916666666664,35.33513888888889,18.74881026785714,48.738621775793646,4.1458912037037035,64.89690393518518,18.82335251322751,33.1452705026455,20.337141203703705,40.30160879629629,17.87971064814815,38.29327546296296,3.078125,753.8756944444444,80.40972222222223,1.5590277777777777,35.760416666666664,-0.28541666666666665,24.582028793520294,24.582028793520294
2016-02-27,83.26388888888889,2.0833333333333335,20.534814814814816,36.62349537037037,19.07504050925926,36.5768113425926,20.635729166666664,36.595370370370375,19.81400462962963,34.226284722222225,18.27516617063492,53.16337450396825,2.809884259259259,50.18574074074074,19.50753736772487,31.8734197255291,21.146307870370368,39.989114583333325,17.89806712962963,39.04934027777778,3.060416666666667,751.1586805555555,67.58333333333333,4.927083333333333,29.57638888888889,-2.6802083333333333,24.928813938458916,24.928813938458916
2016-02-28,53.47222222222222,0.7638888888888888,20.532152777777778,34.45809606481482,18.91576388888889,34.68898148148148,20.310347222222223,35.61479166666666,19.292083333333334,33.14351851851852,17.73627976190476,53.38631051587302,2.4624884259259257,44.50061921296296,20.302768353174606,31.479947916666667,21.506626157407407,37.95628472222222,18.179016203703704,39.29233217592592,2.54375,757.1013888888888,64.73958333333333,6.392361111111111,30.729166666666668,-3.7041666666666666,25.604903841950645,25.604903841950645
2016-02-29,157.15277777777777,5.277777777777778,20.358234953703704,34.44822337962963,18.577199074074073,34.83517361111112,20.92921296296296,35.559641203703706,19.36146412037037,32.855173611111105,17.601041666666667,52.89864583333333,1.939971064814815,51.19427083333333,20.56046875,29.220063657407408,21.507980324074072,36.90040509259259,18.264814814814816,39.2810474537037,2.153125,762.3461805555555,71.71527777777777,4.621527777777778,35.25694444444444,-2.825,26.55588512878037,26.55588512878037
2016-03-01,72.36111111111111,5.0,20.669716435185183,37.218553240740746,18.676921296296296,38.079375,20.675688657407406,36.19762731481481,19.79521412037037,35.570625,18.203182870370373,45.21507523148148,2.5148321759259264,78.17746527777778,19.00601851851852,30.583443287037035,20.752158564814813,39.971857638888885,18.05761574074074,38.21692708333333,2.4524305555555554,757.5715277777776,93.74305555555556,5.597222222222222,43.93402777777778,1.514236111111111,24.45894118653895,24.45894118653895
2016-03-02,92.77777777777777,4.166666666666667,20.895989583333332,39.41539930555555,19.692337962962963,38.90372106481481,20.698773148148145,38.624270833333334,20.153142361111108,37.41902777777778,18.514189814814813,47.266047453703706,6.255902777777777,68.0768923611111,18.719837962962963,32.8662037037037,20.82354166666666,42.683240740740736,18.221944444444446,40.72244791666666,5.936805555555555,745.5920138888889,80.29166666666667,7.663194444444445,37.267361111111114,2.6118055555555553,24.723426149608308,24.723426149608308
2016-03-03,82.01388888888889,7.291666666666667,21.08362819664903,37.72846781305114,19.53423156415344,37.90432250330687,20.667942019400353,38.13071676587302,20.506217317019402,35.95598167438271,18.370517113095236,48.52845998677249,3.8012404651675484,74.56283369157849,19.023445932539683,31.438401675485004,21.196319031084656,41.163541446208114,18.410953786375657,40.72737169312169,4.016666666666667,746.4906249999999,85.15277777777777,4.440972222222222,34.267361111111114,1.6083333333333334,22.659912526352045,22.659912526352045
2016-03-04,95.34722222222223,2.1527777777777777,21.07759623015873,37.649594824735445,19.322688822751324,38.16226827050265,21.18989583333333,37.9136556712963,19.34776399911817,35.98972883597884,18.312621665564375,49.324551697530865,4.221315393518519,76.49305335097,18.746780340608467,32.00233622685185,20.90030398478836,41.03019259810406,18.43770171957672,39.35882374338624,4.074305555555556,740.9489583333333,86.10763888888889,3.7569444444444446,40.40625,1.8413194444444443,26.24281446793854,26.24281446793854
2016-03-05,91.38888888888889,4.027777777777778,20.101875,37.17152199074074,17.754334490740742,39.506961805555555,20.711221064814815,36.904149305555556,18.47666666666667,36.41775462962963,18.50392939814815,50.455214120370364,3.6366493055555558,69.62597222222222,18.427760416666665,31.085017361111113,21.28728587962963,40.25277199074074,18.27255787037037,38.551817129629626,2.7503472222222225,742.098611111111,87.32986111111111,1.6770833333333333,43.15972222222222,0.628125,24.956436822847333,24.956436822847333
2016-03-06,89.72222222222223,4.236111111111111,19.600462962962965,38.55840856481481,17.826446759259262,39.87424189814815,20.063252314814818,37.92723958333333,18.652135416666667,37.06850115740741,17.85128472222222,55.0483912037037,2.632459490740741,76.20894675925926,18.02258101851852,31.973750000000003,20.97423611111111,41.181672453703705,17.874918981481482,38.94006365740741,2.7618055555555556,746.4763888888888,93.47916666666667,4.614583333333333,36.90625,1.7774305555555554,23.6033658966739,23.6033658966739
2016-03-07,142.63888888888889,3.888888888888889,20.23045138888889,38.71502314814815,18.287280092592592,39.23402777777778,20.9502199074074,38.20650462962963,18.8178125,35.747760416666665,17.516672453703702,53.162340856481485,2.027897201178451,76.7832349537037,17.985358796296296,31.569126157407407,20.461793981481478,40.20477430555555,17.622997685185187,37.93605324074074,1.6152777777777778,749.2232638888888,91.92361111111111,1.9583333333333333,36.010416666666664,0.37013888888888885,24.13019857776817,24.13019857776817
2016-03-08,74.79166666666667,5.833333333333333,20.07986689814815,38.86221064814814,18.103344907407408,39.79984375,20.48203703703704,37.078344907407406,19.471660879629628,35.47580439814815,17.937407407407406,48.34175347222222,4.127581018518518,78.70579282407408,18.394282407407406,32.48192129629629,20.09674189814815,40.07926504629629,17.570462962962964,37.849641203703705,3.252083333333333,756.0777777777778,83.17708333333333,2.5868055555555554,38.0,0.35624999999999996,23.660281332639798,23.660281332639798
2016-03-09,86.80555555555556,5.972222222222222,19.912777777777777,37.322303240740744,17.134965277777777,40.76526041666667,20.085109953703707,37.32123842592593,19.605804398148152,35.00434606481482,17.820850694444445,49.197540509259255,5.31097800925926,52.68284143518518,18.212563657407408,33.10664930555556,20.12099537037037,40.159056712962965,17.533159722222223,38.04275462962963,5.178819444444445,747.5635416666667,68.38541666666667,6.388888888888889,39.298611111111114,-0.24826388888888884,24.35721805668436,24.35721805668436
